carrierId;MATSimScoreSelectedPlan;jSpritScoreSelectedPlan;nuOfTours;nuOfShipments(input);nuOfServices(input) ;tourDuration[h];travelDuration[h];travelDistance[km];
edeka_SUPERMARKT_FRISCHE;-Infinity;-5509.050717484016;23;130;0;108.27;53.12722222222222;2594.3603354709744
edeka_SUPERMARKT_TIEFKUEHL;-Infinity;-741.4095449937645;2;48;0;19.390555555555558;10.455277777777779;358.80477118139595
edeka_SUPERMARKT_TROCKEN;-Infinity;-6331.447389985442;19;72;0;148.5561111111111;59.00416666666667;3266.6204347729667
lidl_DISCOUNTER_FRISCHE;-Infinity;-6051.791248654123;29;154;0;135.505;65.58694444444444;1951.2711476703257
lidl_DISCOUNTER_TIEFKUEHL;-Infinity;-841.5535477083554;3;49;0;23.81277777777778;11.850277777777778;323.29353088943276
lidl_DISCOUNTER_TROCKEN;-Infinity;-5558.72613560652;18;50;0;150.92749999999998;71.49055555555556;2211.0581258345946
