linkId;CO;CO2_TOTAL;FC;HC;NMHC;NOx;NO2;PM;SO2;FC_MJ;CO2_rep;CO2e;PM2_5;PM2_5_non_exhaust;PM_non_exhaust;BC_exhaust;BC_non_exhaust;Benzene;PN;Pb;CH4;N2O;NH3
147443;0.002001798108933815;3.289015235034819;1.0546939315382067;1.2969881869297298E-4;4.158907601611693E-5;0.011517451079662667;0.004051233677683116;2.0461882050755851E-4;1.68751006441665E-5;0.04486193703227251;3.0825593630460912;3.1365407689005593;2.0461882050755851E-4;3.492652845417984E-4;4.5404486466535886E-4;1.5066992775680303E-4;3.4926526707853504E-5;1.129873138999061E-6;2.7591956099204266E11;0.0;8.810976014011942E-5;1.7375561099036997E-4;7.336561420671583E-5
121270;0.01242659745473897;20.908384505592135;6.704725664229719;9.238839686915874E-4;3.2374998914142265E-4;0.06954271446819776;0.024409095375892517;0.001361072854887271;1.0727557744506378E-4;0.28518888734429254;19.595935063255663;19.944049949041954;0.001361072854887271;0.0024716192381031904;0.0033703899824870432;9.93528244465898E-4;2.4716192381031907E-4;8.111404954138653E-6;1.9548261246816143E12;0.0;6.001338672038356E-4;0.0011178211450579604;4.7198265663476536E-4
121268;0.0042442221653338635;7.141120430043036;2.2899547024237563;3.155464585055893E-4;1.1057466735728318E-4;0.023751854138547763;0.008336765072453815;4.6486543081379156E-4;3.6639263905478545E-5;0.09740437809965044;6.692862004167959;6.811758340813466;4.6486543081379156E-4;8.441652023275834E-4;0.0011511344051814865;3.393330002364659E-4;8.441652023275835E-5;2.770396709456888E-6;6.676579327499978E11;0.0;2.0497175277716054E-4;3.8178441830226097E-4;1.6120255445938654E-4
11998;0.05031484676554723;82.66882500376998;26.50954824718139;0.0032599572150086337;0.0010453341810709065;0.2894891266090578;0.10182705278536647;0.005143058409955373;4.2415271513901573E-4;1.127596972597125;77.47959262483995;78.83640585772035;0.005143058409955373;0.008778722086817027;0.01141233858118131;0.0037870623882731735;8.778721647880945E-4;2.8399164530894856E-5;6.935190101825946E12;0.0;0.0022146234728738098;0.004367317014946561;0.0018440319331889277
121266;0.025612747527779943;43.094755061149314;13.81926519358309;0.001904238623746265;6.672885932133011E-4;0.14333609779812842;0.05031015123176921;0.002805338752310507;2.2110817470388067E-4;0.5878094141121656;40.389635149445716;41.10714279486365;0.002805338752310507;0.005094311597435631;0.006946788773517298;0.0020477840519022438;5.094311597435632E-4;1.6718604424311486E-5;4.029137354335454E12;0.0;0.0012369497989733456;0.002303967025073705;9.728143738386696E-4
8;0.0065474131171741985;11.797950016784554;3.7832678810417595;4.909529557789275E-4;1.6698629044446125E-4;0.03962011999749187;0.01394498699735466;7.695719374294108E-4;6.0532258717921926E-5;0.1609232064719753;11.057374209828593;11.23863747103768;7.695719374294108E-4;0.0012264368941145444;0.0015184458814431815;5.662874331921942E-4;1.2264370109180692E-4;4.310050066940644E-6;1.0278710186741914E12;0.0;3.2396666533446625E-4;5.810846293359703E-4;2.45353980192778E-4
9;0.012621513312865816;21.496675334757253;6.893374141840086;9.038603222384274E-4;3.081249100689489E-4;0.0708284849388847;0.024854879213684837;0.0013440173383516478;1.1029404116093959E-4;0.2932131486457359;20.14729968444282;20.49757282238175;0.0013440173383516478;0.0022622610022099083;0.0029409392689389675;9.833707614640259E-4;2.2622608890968642E-4;7.951847025175477E-6;1.8889878423958813E12;0.0;5.957354121694786E-4;0.0011254497943428653;4.7520373558102E-4
43553;0.03079800830259306;50.60206524518528;16.226647590105287;0.0019954386394491104;6.398550896442535E-4;0.17719796636489277;0.06232892712016968;0.0031480957568768195;2.5962632666435225E-4;0.6902086194527508;47.42570613521764;48.25621935144654;0.0031480957568768195;0.005373506491548735;0.006985558358410759;0.002318082760342211;5.373506222873422E-4;1.7383292630995522E-5;4.2450699160700034E12;0.0;0.0013555838184801685;0.0026732599686357652;0.0011287425966581225
137648;0.0711045793428085;110.8177175775826;35.53610010717254;0.0044372928145561255;0.001387851539044711;0.4044799289835292;0.14206910179919555;0.006818675375725756;5.685774128322078E-4;1.511545928613589;103.86152579253498;105.6093437630723;0.006818675375725756;0.011275224581620783;0.014657791786978656;0.004972386194622496;0.0011275224017859582;3.873039450134766E-5;8.90742697410907E12;0.0;0.003049441839272615;0.005609299357659745;0.0023684397315195302
43556;0.015529383601664814;27.982790797686675;8.973287180924336;0.0011644594046866373;3.960639284741288E-4;0.09397238738016118;0.033075208258068874;0.001825297657493108;1.435725299569208E-4;0.38168329369016135;26.226267177363297;26.656193724814692;0.001825297657493108;0.0029089059527924095;0.003601503089738799;0.0013431403550474552;2.908906229831098E-4;1.0222727607692146E-5;2.4379404592870156E12;0.0;7.683954762125085E-4;0.0013782368627877446;5.819391580186962E-4
43550;0.013408252181091483;22.030166529774053;7.064449778835649;8.687361931574995E-4;2.7856796183091826E-4;0.07714508664500254;0.027135585028520915;0.0013705581667394554;1.1303118132067569E-4;0.3004899257204986;20.647303600921358;21.008876678424194;0.0013705581667394554;0.0023394152448926804;0.0030412397832692574;0.0010092028653908797;2.339415127921924E-4;7.568007938827425E-6;1.84813795105832E12;0.0;5.901683482973377E-4;0.0011638331756039938;4.914105235258956E-4
143093;0.020645774980433976;37.20214639244685;11.929672981503009;0.001548108248187849;5.265532074477798E-4;0.1249330182053711;0.043972338158603796;0.002426669704061919;1.9087468137141212E-4;0.5074346540369563;34.866909377042965;35.43848175779378;0.002426669704061919;0.0038672892164347524;0.004788073003368513;0.0017856583524974666;3.867289584748046E-4;1.3590760540685993E-5;3.241156985312647E12;0.0;0.0010215550407400695;0.001832317937964039;7.73667855527067E-4
122592;0.04634536117708608;77.97843577620037;25.005471822337377;0.0034456524700896673;0.0012074351191053451;0.25936160167757655;0.09103444006470741;0.005076161296592292;4.000874254018704E-4;1.0636203543088205;73.08361692870061;74.38192164740161;0.005076161296592292;0.009217976738953828;0.012569968699390525;0.003705392847649424;9.217976738953829E-4;3.0251723661475747E-5;7.290581602627119E12;0.0;0.002238216931985379;0.004168946880896877;0.0017602732180494766
143094;0.0033926569110895592;6.1133146702079975;1.9603665895850917;2.543958825622565E-4;8.65268743845688E-5;0.0205298598884962;0.007225839528520252;3.987671932983678E-4;3.136585124658404E-5;0.08338518111218085;5.729572330341829;5.823497067465039;3.987671932983678E-4;6.354997814203481E-4;7.868093583832166E-4;2.934317629726478E-4;6.354998419441425E-5;2.2333280159751297E-6;5.3260939134366235E11;0.0;1.6786900817768768E-4;3.010991896132928E-4;1.2713446695167692E-4
147453;0.04108502488810613;74.03215001002192;23.740010332211597;0.00308073036573138;0.0010478391658054096;0.24861629883975386;0.08750480954803472;0.004829064798055904;3.7983999351372136E-4;1.0097933068607747;69.38503596424643;70.52246313812373;0.004829064798055904;0.007695892930020994;0.009528249663473244;0.003553454298690166;7.695893662963249E-4;2.7045569158413707E-5;6.449891831816817E12;0.0;0.00203289119992597;0.0036463067216183243;0.0015395965096772107
143092;0.014517166833917105;26.158851691001317;8.388401651702594;0.0010885590750264846;3.7024818718105104E-4;0.08784719731136251;0.030919341595597113;0.001706323399245854;1.3421436572207146E-4;0.35680489286291045;24.516819586055643;24.918723201535446;0.001706323399245854;0.0027193013002998314;0.003366754440981228;0.0012555934682108203;2.719301559280932E-4;9.556402622615848E-6;2.279033687778305E12;0.0;7.183108878454335E-4;0.0012884023594857464;5.440079310836903E-4
147454;0.04579176248841769;82.5133400551313;26.45968738161635;0.0034336616220297595;0.0011678805680975421;0.2770980068339998;0.09752943965181418;0.005382286827767528;4.233548066224434E-4;1.1254761411510974;77.33384842234551;78.60158028172525;0.005382286827767528;0.00857754138272007;0.010619814560375824;0.003960541236185867;8.577542199628851E-4;3.0143934015838538E-5;7.188797272069895E12;0.0;0.0022657810539322173;0.0040640309166419504;0.001715974077930893
143097;0.6830078066719053;97.07619258752538;31.129582102196;0.05022123414398235;0.04674597946991946;0.28181320146235816;-0.028499067660944358;0.017742517086984204;4.979364922769684E-4;1.3241124822531058;90.9825865673662;92.39566202421231;0.017742517086984204;0.008945674378537778;0.011629376557914;0.011448879825523485;8.945673931254081E-4;5.772160438683581E-4;1.0400637732597156E13;0.0;0.0034752516740629044;0.004450373931101965;0.0018791014289774384
43557;0.046915195069259875;84.53768176059616;27.108836339159215;0.003517901387615357;0.0011965327756002589;0.28389619305892366;0.09992217895997782;0.0055143332058312945;4.337411852453692E-4;1.153088019297292;79.23111902732711;80.52995279668376;0.0055143332058312945;0.008787978564632586;0.010880355868054168;0.0040577072071096894;8.787979401583004E-4;3.088347046842027E-5;7.365163688945757E12;0.0;0.002321368612015098;0.004163735852490627;0.001758072942055544
143098;0.02790889356704034;47.53379480663387;15.24273995308413;0.001998630505512286;6.813307649647919E-4;0.1566170869272107;0.05495950932359866;0.0029719127903685603;2.438839606263112E-4;0.6483576378807897;44.55003363053205;45.324563235961044;0.0029719127903685603;0.005002347972582896;0.006503052289322549;0.002174445269622534;5.00234772246551E-4;1.758325224446627E-5;4.1769603482587007E12;0.0;0.0013172997405474943;0.0024886127159842583;0.0010507781555379376
43558;0.02901259317452015;52.2785286348362;16.764241073315056;0.0021754879551558986;7.39941901279989E-4;0.175562837175762;0.06179237927067554;0.003410091457433957;2.682277358536111E-4;0.7130754449362953;48.9969234852014;49.800128836816015;0.003410091457433957;0.0054345302528465205;0.006728466926927317;0.0025093065956007968;5.43453077042088E-4;1.9098493850336238E-5;4.554654359971785E12;0.0;0.0014355460538759096;0.0025748752444946428;0.001087201171468856
43559;0.6904088873143467;115.34083874003153;36.98653523675799;0.05094447255507209;0.04698921324219686;0.3485360568525039;-0.004720476883343455;0.01916403028095774;5.916472857221515E-4;1.5732409182971787;108.10071510192557;109.71532561336109;0.01916403028095774;0.010735172835433978;0.013291168144704407;0.012517122721276943;0.0010735173857831489;5.834984681289506E-4;1.1928098090373057E13;0.0;0.00395525631287523;0.005086314638666702;0.0021476175381471515
52070;0.009297018169920474;15.834470576233999;5.07766565388153;6.657843343044272E-4;2.269650886154863E-4;0.05217232633693062;0.01830812660358704;9.90004392152105E-4;8.124269089523191E-5;0.21598107160733465;14.840519246623346;15.098530758169568;9.90004392152105E-4;0.00166638350895757;0.0021662985366490894;7.243517960544559E-4;1.6663834256383986E-4;5.857337741118971E-6;1.3914301604080627E12;0.0;4.3881924568894105E-4;8.2900734071825E-4;3.500355032393251E-4
79554;0.005960379651507041;10.028642997966513;3.2159012604670627;4.431381339421184E-4;1.5528569702869603E-4;0.03335595135647831;0.0117077483132506;6.528344527161715E-4;5.145440425153427E-5;0.1367899819040659;9.399130617105504;9.566102862660625;6.528344527161715E-4;0.0011855046457182469;0.0016165972980478206;4.765427988699939E-4;1.185504645718247E-4;3.890610700948065E-6;9.376264016135226E11;0.0;2.8785238302684755E-4;5.361595103804479E-4;2.2638504487785255E-4
147444;0.03259316455958019;58.73045116919726;18.833189599159915;0.0024439744663035815;8.312613770122325E-4;0.197229817003803;0.06941844784374157;0.0038309458022861443;3.0133089729456595E-4;0.8010792134436266;55.04384873355056;55.946181180803215;0.0038309458022861443;0.006105229469477548;0.007558856544255182;0.002818991129434241;6.105230050928029E-4;2.145552275040422E-5;5.1167642331587295E12;0.0;0.0016127130892913488;0.0028926518928996496;0.0012213774369597991
147445;0.035724648018007045;64.37315076058226;20.642643283578263;0.002678786449658469;9.111272411256885E-4;0.216179247591525;0.07608802792501808;0.0041990151067582285;3.3028214315060833E-4;0.8780452380590845;60.33234723090185;61.321373902871734;0.0041990151067582285;0.006691807218275787;0.008285095758912819;0.0030898339337633047;6.691807855590821E-4;2.351692474964775E-5;5.608372298018975E12;0.0;0.0017676592085327807;0.0031705718701710755;0.001338724840687468
147446;0.013738481707276127;22.572743694690107;7.238438891787298;8.901321467516912E-4;2.854287640296846E-4;0.0790450796542464;0.02780390266348817;0.0014043134070122424;1.158150067550045E-4;0.30789064018005174;21.15582247370465;21.526300672057857;0.0014043134070122424;0.0023970322987365436;0.003116141952402024;0.0010340583483845688;2.3970321788849348E-4;7.754399098692764E-6;1.8936554213190984E12;0.0;6.047035025736155E-4;0.0011924970217896784;5.035133884000328E-4
52078;0.02353246996771615;39.59458188320659;12.69685896802681;0.0017495756039476442;6.130911477794381E-4;0.13169428282013176;0.046223940701745035;0.00257748802101043;2.0314968064992332E-4;0.5400672992747977;37.10917288863498;37.7684042771883;0.00257748802101043;0.0046805495795723085;0.006382567821259948;0.00188146221523055;4.680549579572309E-4;1.5360712711141852E-5;3.7018892129344624E12;0.0;0.0011364842434159522;0.002116837905240336;8.938020027602005E-4
147447;0.020205654011933173;36.409081239113064;11.675359484843625;0.0015151061011537828;5.153282905895484E-4;0.12226973038874098;0.04303494791406462;0.0023749386248752336;1.868056672652774E-4;0.49661730125667713;34.12362616591637;34.68301392341993;0.0023749386248752336;0.0037848474056030898;0.0046860021763110524;0.0017475921774927723;3.784847766064782E-4;1.3301036435027664E-5;3.1720628896542935E12;0.0;9.997778105642345E-4;0.001793257086713728;7.571750163773999E-4
93848;0.021078406557460506;37.98171622103351;12.1796589103572;0.0015805488087120244;5.375871136461374E-4;0.12755098574304388;0.044893777146538576;0.0024775204927577044;1.948744544239814E-4;0.5180679315391072;35.59754438610058;36.18109404843582;0.0024775204927577044;0.003948328142515727;0.004888406925264328;0.0018230767681202125;3.9483285185470143E-4;1.3875554508036652E-5;3.309075329829879E12;0.0;0.001042961695065887;0.001870714103759057;7.898800415432668E-4
137652;0.03484457629970769;63.043895552627184;20.216388643388683;0.002391486780604174;7.290134128542967E-4;0.24803466708779556;0.08730099398167046;0.003961962381467384;3.234623718291488E-4;0.8599143050550146;59.086540515803506;60.0893206810665;0.003961962381467384;0.005835364408916233;0.008428860494224833;0.0028500203399104617;5.835364733103163E-4;2.0747963495477913E-5;4.700710479444215E12;0.0;0.0016624730435629478;0.003225588304376137;0.0013619546774905013
100315;0.04949385058241365;58.63529460238304;18.802676026694975;0.008509269396345803;0.006841655086948495;0.18165016801968237;0.003751845725360234;0.007985737611932942;3.00869826328636E-4;0.7997813134354322;54.95467733247186;55.85134250511873;0.007985737611932942;0.0057671250994715765;0.007497262542806178;0.005933610360163429;5.767124811115336E-4;9.287044371107039E-5;5.878549217281307E12;0.0;0.0016676153093973115;0.0028690808668007176;0.0012114249364484542
100316;0.06785388414520888;94.89599450400348;30.430453344258154;0.009994466296566433;0.007345031746855004;0.3068939562112816;0.04802331237140948;0.010499353991150442;4.869139121552348E-4;1.2943746715939182;88.93922522531054;90.3420154185149;0.010499353991150442;0.009466165503272717;0.01172001599958515;0.007797577075680323;9.466166404812375E-4;1.0586581336548348E-4;8.996548986890371E12;0.0;0.002649435549711431;0.004485060176433698;0.0018937471585673076
140815;0.0014896018646971929;2.5063311707629596;0.8037092927566395;1.1074787668461897E-4;3.8808578879075736E-5;0.008336228603625258;0.002925968602421819;1.631546101025125E-4;1.285934470643813E-5;0.03418618008077252;2.3490051494006408;2.390734398689098;1.631546101025125E-4;2.9627809537645513E-4;4.040155980714432E-4;1.1909627965146134E-4;2.962780953764552E-5;9.72330840280912E-7;2.343290390704691E11;0.0;7.193928433835708E-5;1.339955259789387E-4;5.6577534436810945E-5
137659;0.025348424478912234;178.67537317498002;57.296119887507814;0.0037245516277151893;8.933551999399642E-4;1.0190136424166139;0.3590212561054182;0.013698215602398036;9.167380276520396E-4;2.4371192981717553;167.45964453773973;168.2633137301213;0.013698215602398036;0.0049181824320782466;0.01341322436765136;0.006963690721286589;4.918182432078246E-4;3.16552105628309E-5;6.125372665406543E12;0.0;0.0028311968748827186;0.002459325053258394;0.001878155060054547
72923;0.01788673564123781;30.09534570497078;9.650723453455482;0.0013298305003725719;4.6600290149560324E-4;0.10009917469342103;0.03513423829978895;0.001959116357675951;1.5441152749252673E-4;0.4104983889858581;28.20621746185625;28.707290982384954;0.001959116357675951;0.003557627104182882;0.004851309849232435;0.0014300758615213309;3.557627104182883E-4;1.1675485314636552E-5;2.813759618762825E12;0.0;8.638274371666457E-4;0.0016089819750468026;6.793677060212216E-4
43544;0.07747463157156476;139.60350668152302;44.76688426019881;0.005809378251720778;0.0019759256210291672;0.46881938632759734;0.16500909757113302;0.009106238029148728;7.162698241942731E-4;1.904181989071124;130.8403758437533;132.98523888023988;0.009106238029148728;0.014512257714128673;0.017967559572129636;0.006700800677307417;0.0014512259096248587;5.100022482395933E-5;1.2162655242570244E13;0.0;0.003833452630691611;0.006875893847543486;0.002903239627600657
43545;0.03279769816811018;59.099005474081395;18.951374509428575;0.0024593112684675586;8.364778354742861E-4;0.1984675037005874;0.06985407309915598;0.0038549863389941426;3.032218550035841E-4;0.8061062681791213;55.389268307285775;56.29726320904459;0.0038549863389941426;0.0061435419387075065;0.007606291036310437;0.002836681293488831;6.143542523806794E-4;2.1590163726521024E-5;5.148873734238075E12;0.0;0.0016228334329932723;0.002910804304237136;0.0012290420113555084
72921;0.020334785668031454;34.21431483031304;10.971559981857082;0.0015118364100793467;5.297819184371921E-4;0.11379914724320782;0.03994285037615217;0.002227248841327315;1.7554490540995025E-4;0.4666808368238379;32.0666329562324;32.6362853985923;0.002227248841327315;0.004044538148344431;0.005515279477039595;0.0016258017514396079;4.044538148344432E-4;1.3273438832294E-5;3.198861990054232E12;0.0;9.820543077995114E-4;0.0018291936696861958;7.723486816607147E-4
110110;0.0059649613642011184;9.800613116624843;3.1427787470703357;3.864767575877896E-4;1.239271985030949E-4;0.0343197200545141;0.012071872911100432;6.097235047175002E-4;5.028445321744813E-5;0.1336796752511951;9.185415562821015;9.34626944657189;6.097235047175002E-4;0.0010407412809767115;0.0013529636496586064;4.489665035676275E-4;1.0407412289396502E-4;3.366797875619768E-6;8.221855708623236E11;0.0;2.6254961112175617E-4;5.177572612068962E-4;2.1861498032737608E-4
110111;0.25059717282052507;337.8791523797437;108.34826388702679;0.03148553631847987;0.02229545364992255;1.146168170171684;0.22318243045145247;0.033983170573454874;0.0017336526077876187;4.608647917545749;316.6700276844193;322.0378869373625;0.033983170573454874;0.03465834695577549;0.04505585052263296;0.025231485669868558;0.003465834522285823;3.2991674679594635E-4;3.0569092726058004E13;0.0;0.009190087401474586;0.017242143773657258;0.007280228022477932
1010;0.003381005708221067;5.7584522721615405;1.8465723360373254;2.421228606404549E-4;8.253939555142587E-5;0.01897328045749572;0.00665803588013115;3.6003054311109587E-4;2.9545172080734833E-5;0.07854488639537077;5.396986363664098;5.4908162752960745;3.6003054311109587E-4;6.060063617063135E-4;7.878082611281125E-4;2.6342183186689916E-4;6.060063314059969E-5;2.1301122548920794E-6;5.0601528672400745E11;0.0;1.5958346508902904E-4;3.0148145350452146E-4;1.272958719561495E-4
152809;0.0038124341594987622;6.8697219575264725;2.2029249485395437;2.858725707117573E-4;9.723294169242934E-5;0.023070042500551637;0.008119900765544823;4.4810710580513847E-4;3.524678323450938E-5;0.09370252318439558;6.438498747136501;6.544044897429507;4.4810710580513847E-4;7.141308828256507E-4;8.841621636153395E-4;3.2973840442934656E-4;7.141309508381222E-5;2.509660198659687E-6;5.985097492738549E11;0.0;1.88639629019328E-4;3.383545303761515E-4;1.4286495727638423E-4
45725;0.175712244371552;288.70056682589427;92.57808617590297;0.01138459988705823;0.0036505728802107705;1.0109696725235506;0.3556059718522058;0.01796086829714934;0.0014812491803989187;3.9378554748432286;270.57844728300654;275.3167842485022;0.01796086829714934;0.030657530724012286;0.03985478948135303;0.013225385241046196;0.0030657529191135823;9.917710693332441E-5;2.4219448060997305E13;0.0;0.007734028539723919;0.015251782006892513;0.006439828609302417
43546;0.04593103077303106;82.76429111494483;26.540160267410513;0.0034441045518943565;0.0011714324891093917;0.2779407558784664;0.09782605976472307;0.00539865618795518;4.2464237221278396E-4;1.1288990959148726;77.56904689095774;78.84063435300074;0.00539865618795518;0.00860362859600158;0.01065211301923313;0.003972586585701375;8.603629415394858E-4;3.02356119455305E-5;7.210660843378549E12;0.0;0.002272672062784965;0.004076391013384669;0.0017211929372472358
147460;0.018474620867929614;31.465555427952058;10.090111273857133;0.0013230170073106797;4.5101492605376125E-4;0.10367452566578528;0.03638109462856085;0.0019672926811921784;1.6144186072862603E-4;0.42918797615179843;29.490419568247866;30.003128564644147;0.0019672926811921784;0.0033113631689099554;0.004304772069912497;0.0014393996615394823;3.3113630033418053E-4;1.1639440956746445E-5;2.764988107790407E12;0.0;8.720020812569186E-4;0.0016473665036013613;6.955749783929695E-4
43549;0.013742608390552628;24.763155156148102;7.940841366697201;0.001030479379979315;3.504937224978003E-4;0.08316014031312993;0.02926965075921522;0.0016152831011548776;1.2705340440088866E-4;0.33776769052429445;23.208733109398473;23.58919329570577;0.0016152831011548776;0.00257421391470347;0.0031871224157499507;0.0011886017105653952;2.574214159866724E-4;9.04652404753163E-6;2.1574366292216348E12;0.0;6.799856574815147E-4;0.0012196600947306938;5.149825750277374E-4
10646;0.037296247472756616;63.52212316009251;20.36974343277012;0.0026708840234432765;9.105011905932115E-4;0.20929635273674277;0.07344552931811492;0.003971536694236313;3.259160571272885E-4;0.8664373188126431;59.53475279171219;60.5698009124722;0.003971536694236313;0.006684923122521304;0.008690399959003852;0.00290583532797525;6.684922788275164E-4;2.34975036007872E-5;5.581910528209762E12;0.0;0.0017603828328500652;0.003325675218770084;0.001404214826136716
101659;0.00201841073038319;3.437711397016769;1.1023765527587783;1.4454379026910947E-4;4.9274806385345355E-5;0.011326769656987241;0.003974749593310747;2.1493294427576547E-4;1.7638033622294564E-5;0.046890143110867276;3.221921560695309;3.2779366392881624;2.1493294427576547E-4;3.617768938320062E-4;4.703099565549549E-4;1.5725896314357275E-4;3.617768757431624E-5;1.2716457182372159E-6;3.020836912455406E11;0.0;9.526898388376414E-5;1.7997999804774634E-4;7.599376518798146E-5
10645;0.6843887979585597;99.42826563878742;31.88382522578607;0.05032013062322557;0.046779693162204886;0.28956294732269183;-0.025779554495280136;0.01788957363934579;5.100043882603992E-4;1.3561945942292888;93.18701678299394;94.63841760855395;0.01788957363934579;0.00919320117304705;0.011951161387063154;0.011556475992438597;9.193200713387015E-4;5.780861005075553E-4;1.0607322595678158E13;0.0;0.0035404344610206976;0.004573515770042158;0.0019310961622519363
143099;0.031453867766049554;53.57151449501007;17.178865429577552;0.002252495588281497;7.67873070090202E-4;0.17651051376433285;0.06194043968812062;0.003349403719496758;2.748619836674495E-4;0.730711712308603;50.20875741353929;51.08166739585493;0.003349403719496758;0.005637743799173989;0.007329066854360032;0.002450642258924642;5.637743517286813E-4;1.9816668463263148E-5;4.707515836934488E12;0.0;0.0014846225181912953;0.0028047151027843237;0.001184247490010716
147455;0.0461006555239782;83.06994226257665;26.63817391961228;0.0034568237390542934;0.0011757586263824362;0.2789671998902918;0.0981873345008754;0.005418593596193552;4.2621058993870726E-4;1.133068156020126;77.85551183717469;79.13179531197696;0.005418593596193552;0.00863540206882108;0.010691451609888254;0.00398725747374535;8.635402891240402E-4;3.03472730177877E-5;7.237290042182433E12;0.0;0.002281065112671857;0.004091445254466811;0.0017275493572621763
